FAC_NAME,FAC_CITY,FAC_STATE,FAC_COUNTY,FAC_LAT,FAC_LONG,NPDES_IDS
LOWER BRULE RURAL WATER SYST.,LOWER BRULE,SD,LYMAN,44.151009,-99.582707,SDG584001
MINERAL INDUSTRIES BUILDING,RAPID CITY,SD,PENNINGTON COUNTY,44.198633,-103.247793,SDR10K880
FORT THOMPSON LAGOON SYSTEM,FORT THOMPSON,SD,BUFFALO,44.053612,-99.444162,SDG589203
GLACIAL LAKES RUBBER & PLASTICS,WATERTOWN,SD,CODINGTON,44.895971,-97.052679,
KYLE GROCERY,KYLE,SD,SHANNON,43.51546,-102.314299,
CHEYENNE EAGLE BUTTE SCHOOL,EAGLE BUTTE,SD,,45,-101.23722,
HILLSIDE COUNTRY CABINS,RAPID CITY,SD,PENNINGTON,44.067734,-103.310357,
KUBALS AERIAL SPRAYING,SCOTLAND,SD,BON HOMME,43.18385,-97.77508,
PROTEC ENGINEERED BUILDINGS,LENNOX,SD,LINCOLN,43.343272,-96.888449,
WILLOW RIDGE III,SIOUX FALLS,SD,LINCOLN COUNTY,43.551186,-96.624503,SDR10I191
PRAIRIE GREEN POND NO 9 IMPROVEMENTS,SIOUX FALLS,SD,LINCOLN COUNTY,43.495613,-96.719757,SDR10K528
HAYWARD PARK IMPROVEMENTS,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.549747,-96.797864,SDR10K649
MCKAY TRAILER COURT,,SD,,44.446796,-100.238176,
PINE RIDGE RESERVATION PUBLIC WORKS,PORCUPINE,SD,SHANNON,43.29437,-102.198477,
MINNEHAHA COMMUNITY WATER CORP,DELL RAPIDS,SD,MINNEHAHA,43.899105,-96.74845,
COPPER CREEK ESTATES,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.522778,-96.633332,SDR10H061
ARCHES AT UPTOWN LLC,SIOUX FALLS,SD,MINNEHAHA,43.50034,-96.762383,SD0028541
MONTROSE SCHOOL,MONTROSE,SD,MCCOOK,43.697736,-97.185123,
USDA USFS R02 BHNF CHIPPER/THUMPER CG,,SD,PENNINGTON,44.002349,-102.823802,
NORTHWESTERN ENERGY PUBLIC SERVICE CORPORATION - YANKTON,YANKTON,SD,YANKTON,42.887955,-97.39349,
JACOBSON PLAZA DEVELOPMENT PROJECT AT FALLS PARK,SIOUX FALLS,SD,MINNEHAHA,43.587473,-96.707139,
HARRISBURG STORAGE COMPANY,HARRISBURG,SD,LINCOLN COUNTY,43.41699,-96.701887,SDR10K874
NWR - WAUBAY,,SD,,44.446796,-100.238176,
"CORE & MAIN (FORMER HD SUPPLY WATERWORKS, LTD.)",RAPID CITY,SD,PENNINGTON,44.06867,-103.16845,
IM-FP 0908(95)362 MCCOOK COUNTY,HUMBOLDT,SD,MINNEHAHA COUNTY,43.666694,-97.268308,SDR10P048
PARKSTON INDEPENDENT FERTILIZER CO,PARKSTON,SD,HUTCHINSON,43.39472,-97.984535,
PIERRE CITY OF,PIERRE,SD,HUGHES,44.372127,-100.341606,
BRIDGER WATER SYSTEM,,SD,,44.446796,-100.238176,
DAKOTA COLD STORAGE INCORPORATED,HURON,SD,BEADLE,44.37485,-98.23443,
NELSON DRUG,ARLINGTON,SD,KINGSBURY,44.364044,-97.133812,
VA BLACK HILLS HEALTH CARE SYSTEM,FORT MEADE,SD,MEADE,44.41255,-103.47486,
SYNCOM TECHNOLOGIES INC,MITCHELL,SD,DAVISON,43.69486,-98.02008,
WARNE CHEM & EQUIP CO,RAPID CITY,SD,PENNINGTON,44.09668,-103.26196,
"MOUNT VERNON, CITY OF",MOUNT VERNON,SD,DAVISON,43.724382,-98.255885,SD0020486 SDG820486
"SIOUX FALLS, CITY OF - MSE ENVIRONMENTAL",SIOUX FALLS,SD,MINNEHAHA,43.56969,-96.71464,
SYMCOM INC,RAPID CITY,SD,PENNINGTON,44.10633,-103.26675,
FORMER GROSETH MOTORS,YANKTON,SD,YANKTON,42.90937,-97.39746,
BRIARWOOD ESTATES PHASES 7 & 8,SIOUX FALLS,SD,LINCOLN COUNTY,43.494167,-96.661666,SDR10J571
ORIENT,,SD,,44.446796,-100.238176,
DEMKOTA RANCH BEEF,ABERDEEN,SD,BROWN,45.428274,-98.484116,
VICTORY FARMS RENEWABLE ENERGY LLC,REVILLO,SD,GRANT COUNTY,45.064167,-96.608697,SDR10K464
USDA USFS R02 BHNF PACTOLA CAMPGROUND,,SD,PENNINGTON,44.002349,-102.823802,
LOT 1 OF COUNTRY MEADOWS SUBDIVISION,RAPID CITY,SD,PENNINGTON COUNTY,44.011557,-103.29686,SDR10H028
"EINSPAHR AUTO PLAZA, INC",BROOKINGS,SD,BROOKINGS,44.29692,-96.77144,
ROSEBUD SIOUX TRIBE WATER AND SEWER,ROSEBUD,SD,TODD,43.269139,-100.834944,SDG589619
RICHMOND LAKE SANITARY DISTRICT,ABERDEEN,SD,BROWN,45.534377,-98.637895,SD0027707 SDG827707
GLASS DOCTOR,TEA,SD,LINCOLN COUNTY,43.466389,-96.797778,SDR10K410
SOUTH MAIN ADDITION TO CITY OF HARTFORD,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.619824,-96.94503,SDR10B309
CROW CREEK WATER COMMISSION,,SD,,44.446796,-100.238176,
MARSHALL COUNTY HEALTHCARE CENTER,BRITTON,SD,MARSHALL COUNTY,45.788611,-97.746667,SDR10K113
NEW GENERATIONS SUPPLEMENTS,BELLE FOURCHE,SD,BUTTE,44.56137,-103.853417,
"IVERSON CHRYSLER CENTER, INC.",HURON,SD,BEADLE,44.362025,-98.206693,
PHASE 3 OF WILD MEADOWS ADDITION,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.556389,-96.659166,SDR10I410
"NH 0212(182)187; DEWEY & POTTER, PCN 05EN",LA PLANT,SD,DEWEY COUNTY,45.0999,-100.4736,SDR10I01V
FALL RIVER SOLAR FACILITY,OELRICHS,SD,FALL RIVER COUNTY,43.15261,-103.341018,SDR10K447
CROSBIE DITCHING,NEW UNDERWOOD,SD,PENNINGTON,44.09548,-102.83636,
BRISTOL,,SD,DAY,45.362283,-97.593734,
SCHLOTZSKY'S ENGEL INC,SIOUX FALLS,SD,MINNEHAHA,43.54667,-96.7089,
TURTLE CREEK CROSSING SUPER MARKET,MISSION,SD,TODD,43.30919,-100.658542,SDU000194
RIVERSIDE ACRES,,SD,,44.446796,-100.238176,
RUSHMORE HOCKEY ASSOCIATION,,SD,PENNINGTON,44.002349,-102.823802,
THE RIDGE DEVELOPMENT,DEADWOOD,SD,LAWRENCE COUNTY,44.402421,-103.719764,SDR10K396
CITY OF SIOUX FALLS POLICE FIRING RANGE,SIOUX FALLS,SD,MINNEHAHA,43.51428,-96.75107,
USFS-BHNF TIMON CAMPGROUND,,SD,,44.446796,-100.238176,
"HAWKINS, INC. - BLACK HAWK",BLACKHAWK,SD,MEADE,44.195444,-103.349421,
METTLER FERTILIZER,MENNO,SD,HUTCHINSON,43.23558,-97.573486,
AVERA HEART HOSPITAL OF SOUTH DAKOTA,SIOUX FALLS,SD,MINNEHAHA,43.4899,-96.77931,
ROCKY FORD SCHOOL,PINE RIDGE,SD,SHANNON,43.481,-102.486917,SDG589518
MURDO,,SD,JONES,43.95199,-100.686139,
"IM-FP 0299(65)239 & IM 299(80)235, PCN 03W5 & 0752, INTERSTATE 29, NB & SB LANES",ROSHOLT,SD,ROBERTS COUNTY,45.927,-96.8488,SDR10I012
PINE HAVEN VENUE AND LODGING,,SD,Pennington,44.067734,-103.310357,
AVERA GETTYSBURG HOSPITAL,GETTYSBURG,SD,POTTER,45.01355,-99.94769,
TIGER CORPORATION,SIOUX FALLS,SD,MINNEHAHA,43.58202,-96.77159,
BROWN COUNTY FAIRGROUNDS,ABERDEEN,SD,BROWN,45.464865,-98.487225,
VITRAN EXPRESS,SIOUX FALLS,SD,MINNEHAHA,43.60778,-96.70288,
WILDWOOD DRIVE RECONSTRUCTION PHASE 2 (NO 19-2506/CIP 51003),RAPID CITY,SD,,44,-103,SDR10P418
COVERED WAGON STEAKHOUSE,,SD,,44.446796,-100.238176,
ATWATER CHEMICAL SERVICES,RAPID CITY,SD,PENNINGTON,44.076742,-103.250954,
OAKS WATER USERS ASSOCIATION,PIEDMONT,SD,MEADE,44.245944,-103.410993,
STAGERUN APARTMENTS,DEADWOOD,SD,LAWRENCE COUNTY,44.389056,-103.725731,SDR10J623
HY-VEE PHARMACY,WATERTOWN,SD,CODINGTON,44.89008,-97.09524,
SHERWIN WILLIAMS CORPORATION - ABERDEEN,ABERDEEN,SD,BROWN,45.459894,-98.48074,
"HERITAGE-CRYSTAL CLEAN, LLC",TEA,SD,LINCOLN,43.45282,-96.80817,
ROLLING DICE SUBDIVISION,PIEDMONT,SD,MEADE,44.1966,-103.3074,
W 57TH STREET SURFACING IMPROVEMENTS,SIOUX FALLS,SD,LINCOLN COUNTY,43.500278,-96.738889,SDR10J738
SANFORD HOME MEDICAL EQUIPMENT PHARMACY,SIOUX FALLS,SD,MINNEHAHA,43.54387,-96.76134,
"LAC MINERALS (USA), INC.",LEAD,SD,LAWRENCE,44.3519,-103.76998,
LONG MEADOWS ESTATES AT SPRING CREEK ADDITION,HARRISBURG,SD,LINCOLN COUNTY,43.458361,-96.616111,SDR10K815
"LSI, INC.",ALPENA,SD,JERAULD,44.184343,-98.375643,
FAIRCITY CLEANERS (FORMER),HURON,SD,BEADLE,44.36325,-98.222293,
WILLIAMS PIPE LINE CO - RENNER (FORMER),RENNER,SD,MINNEHAHA,43.659795,-96.808639,
"MOBRIDGE, CITY OF (WTP)",MOBRIDGE,SD,WALWORTH,45.533523,-100.432349,SD0000345 SDG860085
BELL INCORPORATED,SIOUX FALLS,SD,MINNEHAHA,43.56879,-96.7345,
"PLANKINTON, CITY OF (WTP)",PLANKINTON,SD,AURORA,43.719344,-98.467619,SD0020958 SDG860087
"OMNI ENGINEERING, INC",SOUTH DAKOTA,SD,PORTABLE SOURCE,41.17622,-96.13214,
"OACOMA, TOWN OF",OACOMA,SD,LYMAN,43.799389,-99.373278,SD0020737
DILLON PASS EMBANKMENT REPAIRS,INTERIOR,SD,JACKSON COUNTY,43.86475,-102.219275,SDR10J775
WHISPERING PINES CAMPGROUND,RAPID CITY,SD,PENNINGTON,44.067734,-103.310357,
ROCKET PRINTING INC,ARMOUR,SD,DOUGLAS,43.319047,-98.346543,
WELFL CONSTRUCTION,YANKTON,SD,YANKTON,42.89432,-97.40424,
SITEWORKS SHOP & OFFICE,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.599814,-96.674253,SDR10K763
JENSEN GRAIN CO,PLANKINTON,SD,AURORA,43.71001,-98.48557,
TITAN MACHINERY - 941,MILBANK,SD,GRANT,45.21502,-96.64603,
AUTO BODY SPECIALTIES INC,MITCHELL,SD,DAVISON,43.71571,-98.02558,
BROWN COUNTY SOLID WASTE LANDFILL,ABERDEEN,SD,BROWN,45.47116,-98.61904,
W C T SITE,WHITEWOOD,SD,LAWRENCE,44.46265,-103.638415,
JOSEPH D. GRABER FARM,MARION,SD,TURNER,43.368326,-97.379212,
RECREATIONAL ADVENTURES CO.,HILL CITY,SD,PENNINGTON,43.907918,-103.528085,SDG828533
WOLF CREEK SCHOOL,,SD,SHANNON,43.341937,-102.55948,
WESTBERRY TRAILS WATER USERS ASSOC,PIEDMONT,SD,MEADE,44.1966,-103.3074,
MNI WICONI RWS (WTP),"FORT PIERRE, CITY OF",SD,STANLEY,44.404875,-100.402465,SDG860002
STURDEVANTS REFINISH SUPPLY CENTER,SIOUX FALLS,SD,MINNEHAHA,43.52171,-96.77565,
"ESMOND, TOWN OF",,SD,,44.446796,-100.238176,
OUR LADY OF THE BLACK HILLS,,SD,,44.446796,-100.238176,
USDA ARS SD NORTHERN CROP AGRICULTURAL RESERVED LABORATORY,BROOKINGS,SD,BROOKINGS,44.336734,-96.788118,
PCN 05T4,KIMBALL,SD,BRULE COUNTY,43.7381,-98.9589,SDR10P50I
TROUT HAVEN RANCH,BUFFALO GAP,SD,CUSTER,43.52447,-103.36667,SD0023779
CHEYENNE RIVER SIOUX TRIBE,EAGLE BUTTE,SD,DEWEY,45.00135,-101.23475,
"AKASKA, TOWN OF",AKASKA,SD,WALWORTH,45.328694,-100.12475,SD0022250 SDG822250
RANDALL COMMUNITY WATER DIST.,LAKE ANDES,SD,CHARLES MIX,43.073028,-98.526611,SD0028169 SDG860047
PRAIRIE AG PARTNERS/FKA LAKE PRESTON COOPERATIVE ASSOCIATION,BANCROFT,SD,KINGSBURY,44.48686,-97.74989,
ALS SPECIALTIES,ABERDEEN,SD,BROWN,45.54143,-98.63237,
"JAMESVILLE HUTTERIAN BRETHERIAN, INC.",UTICA,SD,YANKTON,43.082151,-97.459329,
EXPERT TIRE,YANKTON,SD,YANKTON,42.869746,-97.390233,
SAGE MEADOW VILLAGE DEVELOPMENT,SIOUX FALLS,SD,LINCOLN COUNTY,43.4723,-96.7845,SDR10K221
AUTUMN MEADOWS,,SD,MEADE,44.606792,-102.715864,
ALCESTER,,SD,UNION,42.831106,-96.650829,
RUSH-NO-MORE CAMPGROUND,STURGIS,SD,MEADE,44.409462,-103.518474,
DOT 426B-100TH MERIDIAN (EAST),,SD,,44.446796,-100.238176,
"CVS PHARMACY, INC.",SIOUX FALLS,SD,MINNEHAHA,43.512,-96.77105,
AURORA- CITY OF,AURORA,SD,BROOKINGS,44.279806,-96.696944,SD0021661
PROSTROLLO MOTOR COMPANY (FORMER),MADISON,SD,LAKE,44.00194,-97.11401,
US EPA CLEANUP REDFIELD PLATING DRUMS,REDFIELD,SD,SPINK,44.86549,-98.52358,
GFP 1-H/W PICKEREL CAMPGROUND,,SD,,44.446796,-100.238176,
BUNKERS OIL INC.,DELL RAPIDS,SD,MINNEHAHA,43.83126,-96.7078,
ST. ONGE WATER & SEWER,ST. ONGE,SD,LAWRENCE,44.553581,-103.724825,SD0022594 SDG822594
RIVERSIDE KOA CAMPGROUND,,SD,,44.446796,-100.238176,
"WOONSOCKET, CITY OF",WOONSOCKET,SD,SANBORN,44.042361,-98.272194,SD0021792
SISSON PRINTING INC,SIOUX FALLS,SD,MINNEHAHA,43.51274,-96.73372,
ALEXANDRIA GRAVEL PRODUCTS,ALEXANDRIA,SD,PORTABLE SOURCE,45.88078,-95.38073,
NW PUBLIC SVC YANKTON NEW POWER PLANT,YANKTON,SD,YANKTON,42.887955,-97.39349,
TORCH CHEMICAL COMPANY,MITCHELL,SD,DAVISON,43.70911,-98.022683,
SHORTFOOT EAST CONCRETE STACKING SLAB,VEBLEN,SD,MARSHALL COUNTY,45.911958,-97.248913,SDR10I043
DAKOTA PLAINS DAIRY-SITE #2 EAST,UNKNOWN,SD,UNION COUNTY,43.184611,-96.845496,SDR10I106
SQUEALER'S SMOKE SHACK SITE PLANS,TEA,SD,LINCOLN COUNTY,43.460556,-96.825277,SDR10J563
CROP PRODUCTION SERVICES INC.,NORTHVILLE,SD,SPINK,45.154512,-98.577752,
P TAPU(28),SPEARFISH,SD,LAWRENCE COUNTY,44.503083,-103.886976,SDR10P135
DAKOTA PROVISIONS WEST,HURON,SD,BEADLE,44.32988,-98.22501,
EDS FERTILIZER SEED & FEED,EMERY,SD,HANSON,43.608901,-97.64618,
LDF AUTO SPECIALTIES (FORMER),SIOUX FALLS,SD,MINNEHAHA,43.57229,-96.72137,
FACTOR 360,PIERRE,SD,HUGHES,44.368667,-100.35045,
O'REILLY AUTO PARTS STORE 2090,MITCHELL,SD,DAVISON,43.70219,-98.023659,
INFRASTRUCTURE RECOVERY & CRITICAL CAPACITY IMPROV,YANKTON,SD,YANKTON COUNTY,42.8672,-97.38213,SDR10K711
VERMILLION RUNNINGS,VERMILLION,SD,CLAY COUNTY,42.7911,-96.9418,SDR10J851
LANDFILL CELL 6 CONSTRUCTION / CELLS 2-3 CLOSURE,VERMILLION,SD,CLAY COUNTY,42.83309,-96.98228,SDR10K457
KIEFFE STORE,KYLE,SD,SHANNON,44.07958,-103.21767,
PENSKE TRUCK LEASING CORPORATION,SIOUX FALLS,SD,MINNEHAHA,43.54581,-96.78436,
GFP 12-B/LIEWELLYN JOHN'S SHOP,,SD,,44.446796,-100.238176,
GREEN ACRES TRAILER COURT,REDFIELD,SD,SPINK,44.864902,-98.537456,SDU000213
GROWMARK INC CANTON TERMINAL,CANTON,SD,LINCOLN,43.309577,-96.648582,
"SUTTON BAY GOLF, LLC.",AGAR,SD,SULLY,44.896094,-100.357078,SD0027880 SDG827880
FALL RIVER WATER USERS DISTRICT,UNK,SD,FALL RIVER,43.221504,-103.512102,
GFP 3-G/LAKE FAULKON,,SD,,44.446796,-100.238176,
EMERGENCY REPAIR- SEWAGE LAGOON PROTECTION NEAR LOWER BRULE SD,LOWER BRULE,SD,LYMAN COUNTY,44.0679,-99.5652,SDR10I018
MOOODY COUNTY DAIRY DIGESTER PROJECT,GARRETSON,SD,MINNEHAHA COUNTY,43.8205,-96.4585,SDR10J600 SDR10K086
KMART 4813 (CLOSED),YANKTON,SD,YANKTON,42.89338,-97.39732,
CLARNEYS AUTO SUPPLY (FORMER),ALEXANDRIA,SD,HANSON,43.65747,-97.78554,
"CEMCAST PIPE AND PRECAST, LLC",HARTFORD,SD,MINNEHAHA COUNTY,43.602585,-96.890522,SDR10I585
SANFORD CLINIC - WATERTOWN,WATERTOWN,SD,CODINGTON,44.91022,-97.12032,
SAINT ONGE SEWER & WATER CO,SPEARFISH,SD,LAWRENCE,44.49578,-103.86054,
USFS-BHNF CUSTER TRAILS CAMPGROUND,,SD,,44.446796,-100.238176,
CARTER ELEVATOR  INC CO,SIOUX FALLS,SD,MINNEHAHA,43.52163,-96.73378,
TJ FARMS LLC,HENRY,SD,CODINGTON COUNTY,44.948861,-97.321586,SDR10K092
WALGREENS ( FORMER GROSETH MOTORS INC),YANKTON,SD,YANKTON,42.889421,-97.396574,
PIERRE CITY AUDITORIUM (FORMER),PIERRE,SD,HUGHES,44.365803,-100.352057,
PCN 065L,ELK POINT,SD,,42.6916,-96.6973,SDR10P425
LAC MINERALS (USA) LLC,LEAD,SD,LAWRENCE,44.3761,-103.838301,SD0026883
LONEMAN SCHOOL CORPORATION,OGLALA,SD,SHANNON,43.200844,-102.765984,SDG589521
PAINTING UNLIMITED,WATERTOWN,SD,CODINGTON,44.890399,-97.257018,
BETHANY LUTHERAN HOME,SIOUX FALLS,SD,MINNEHAHA,43.52816,-96.75423,
"WHITE LAKE, CITY OF",WHITE LAKE,SD,AURORA,43.724775,-98.739038,SD0021016
HARDING MOTEL,,SD,,44.446796,-100.238176,
LECTRUS,TEA,SD,LINCOLN,43.45205,-96.8064,
GRAVITY SEWER INTERCEPTOR,YANKTON,SD,YANKTON COUNTY,42.879028,-97.362969,SDR10J139
"P 1806(16)138, LYMAN COUNTY, PCN 04XW",LOWER BRULE,SD,LYMAN COUNTY,44.1631,-99.9521,SDR10I02J
CLEAR LAKE SCHOOL DIST 19-2,CLEAR LAKE,SD,DEUEL,44.754724,-96.684923,
DUPREE,DUPREE,SD,ZIEBACH,45.044695,-101.588781,SDG589116
BECK MOTORS INC,PIERRE,SD,HUGHES,44.35982,-100.3192,
HANSON TRACK & FOOTBALL FIELD RECONSTRUCTION,ALEXANDRIA,SD,HANSON COUNTY,43.649463,-97.780748,SDR10K725
HISTORIC DEPOT,RAPID CITY,SD,PENNINGTON,44.0833,-103.2268,
SUNNYCREST RETIREMENT VILLAGE SITE EXPANSION,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.5095,-96.78453,SDR10J927
GFP 10-2/FISHERMAN'S HAVEN,,SD,,44.446796,-100.238176,
SUMMIT CONSTRUCTION CO-HOMESTAKE OPEN CUT OPERATION,LEAD,SD,LAWRENCE,44.354484,-103.786907,
FAULKTON,,SD,FAULK,45.065476,-99.153564,
PLAINVIEW COLONY SWINE BARN,LEOLA,SD,EDMUNDS COUNTY,45.577885,-99.017238,SDR10H656
CHAIRLIFT REPLACEMENT - GREAT BEAR REC PARK,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.577025,-96.615567,SDR10K116
FORMER MR. NIFTY CLEANERS,RAPID CITY,SD,PENNINGTON,44.07963,-103.22494,
"WILLOW LAKE, CITY OF",WILLOW LAKE,SD,CLARK,44.64228,-97.641836,SD0021679 SDG821679
HAYES TRACT 1 EARTHWORK AND GRADING,SIOUX FALLS,SD,LINCOLN COUNTY,43.489,-96.6477,SDR10I276
BIG PINE CAMPGROUND,CUSTER,SD,CUSTER,43.74916,-103.64051,
P 0022(70)360,CLEAR LAKE,SD,DEUEL COUNTY,44.746475,-96.77361,SDR10P218
SD DOT - DIVISION OF RAILROADS,MITCHELL,SD,DAVISON,36.104138,-86.707413,
TIDAL WAVE AUTO SPA,RAPID CITY,SD,PENNINGTON COUNTY,44.087284,-103.192436,SDR10J958
CAPITAL ONE CARWASH,PIERRE,SD,HUGHES COUNTY,44.381705,-100.311743,SDR10P190
WAL-MART STORE #1520,ABERDEEN,SD,BROWN,45.45912,-98.44131,
OREN STAHL,FREEMAN,SD,HUTCHINSON,43.29934,-97.49191,
CREEKSIDE PORK,BERESFORD,SD,UNION,42.96788,-96.75361,
XCEL ENERGY ANGUS ANSON GENERATING PLANT,SIOUX FALLS,SD,MINNEHAHA,43.59663,-96.63756,SD0000264
GFP 12-E/HUGH GLASS CG AND PARK,,SD,PERKINS,45.483387,-102.467995,
WORTHINGTON AG PARTS,WATERTOWN,SD,CODINGTON,44.89025,-97.15488,
PERFORMANCE AG SERVICES,ABERDEEN,SD,BROWN,45.480461,-98.454068,
KS QWIK STOP,WAGNER,SD,CHARLES MIX,43.081327,-98.294919,
"HYDRO-KLEAN, LLC",WATERTOWN,SD,CODINGTON,44.89189,-97.21506,
DAKOTA MACHINE WORKS,CORONA,SD,ROBERTS,45.33209,-96.76568,
MILBANK SCHOOL DISTRICT 25-4,MILBANK,SD,GRANT,45.216454,-96.625886,
KIBBLE EQUIPMENT (FORMER JAMES RIVER EQUIPMENT),HURON,SD,BEADLE,44.370838,-98.184118,
DEALERS MANUFACTURING COMPANY (FORMER),SIOUX FALLS,SD,MINNEHAHA,43.55966,-96.71141,
STAMPER BLACK HILLS GOLD JEWELERS,RAPID CITY,SD,PENNINGTON,44.01557,-103.25097,
H F JACOBS & SONS CONSTRUCTION INC,ABERDEEN,SD,BROWN,45.48225,-98.50351,
COMFORT INN & SUITES,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.58933,-96.75774,SDR10K679
FOX PRINT,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.583323,-96.774574,SDR10J272
FACILITIES STORAGE BUILDING,VERMILLION,SD,CLAY COUNTY,42.794164,-96.927003,SDR10K089
POET BIOREFINING - GROTON,GROTON,SD,BROWN,45.453963,-98.137741,SD0027910
ROSEBUD UTILITIES COMMISION,,SD,,44.446796,-100.238176,
RIVER VALLEY CONDOMINIUMS,NORTH SIOUX CITY,SD,UNION COUNTY,42.523056,-96.502568,SDR10J691
2021 SANITARY SEWER EXPANSION,CROOKS,SD,MINNEHAHA COUNTY,43.630714,-96.830822,SDR10K320
"SALEM, CITY OF",SALEM,SD,MCCOOK,43.722194,-97.401056,SD0020966
REGIONAL BMP ACCESS PATH,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.483239,-96.65695,SDR10P206
NORTHWESTERN ENERGY PUBLIC SERVICE CORPORATION - CLARK,CLARK,SD,CLARK,44.87277,-97.72993,
B-Y WATER CONTRACT 2019-02,TABOR,SD,BON HOMME COUNTY,43.082566,-97.398919,SDR10K371
LEMMON SCHOOL,LEMMON,SD,PERKINS,45.94195,-102.162435,
WAUBAY,,SD,DAY,45.362283,-97.593734,
OAKLEAF INC.,CANISTOTA,SD,MCCOOK,43.596938,-97.290067,
DAKOTA FLUID POWER,SIOUX FALLS,SD,MINNEHAHA,43.58417,-96.69913,
IPSWICH CHANNEL CLEANING,IPSWICH,SD,EDMUNDS COUNTY,45.440579,-99.029911,SDR10P290
CHS FARMERS ALLIANCE - CORSICA,CORSICA,SD,DOUGLAS,43.423718,-98.409238,
SOLDIER CREEK - SOUTH,SOLDIER CREEK,SD,TODD,43.311947,-100.882923,SDG589610
BUSINESS AVIATION INC,SIOUX FALLS,SD,MINNEHAHA,43.58339,-96.73325,
CABELA'S STORE #027,RAPID CITY,SD,PENNINGTON,44.10261,-103.16256,
GFP 3-D/FISHER GROVE,,SD,,44.446796,-100.238176,
ERIK'S BIKE SHOP SIOUX FALLS,SIOUX FALLS,SD,MINNEHAHA,43.51417,-96.73248,
BLACK HILLS TRUSS & COMPONENTS LLC,RAPID CITY,SD,PENNINGTON,44.05455,-103.18685,
HILL CITY,,SD,PENNINGTON,44.002349,-102.823802,
HOVEN COOP SVC CO,HOVEN,SD,POTTER,45.24334,-99.777151,
WAGON WHEEL MOBILE HOME PARK,,SD,PENNINGTON,44.002349,-102.823802,
SHEPHERD MEADOWS MOBILE HOME COMMUNITY,RAPID CITY,SD,PENNINGTON COUNTY,44.083611,-103.183488,SDR10J760
KIBBLE EQUIPMENT LLC,BROOKINGS,SD,BROOKINGS,44.32602,-96.92855,
TERRA COTTA ESTATES,,SD,PENNINGTON,44.002349,-102.823802,
LANGFORD,,SD,MARSHALL,45.737054,-97.580884,
"VOLGA AG CENTER, INC./BRUCE BRANCH",BRUCE,SD,BROOKINGS,44.435894,-96.889884,
MONTROSE SCHOOL DISTRICT #43-2,MONTROSE,SD,MCCOOK,43.701155,-97.186662,
ELKS CROSSING PHASE 4 - GRADING PLAN,RAPID CITY,SD,PENNINGTON COUNTY,44.04,-103.1692,SDR10H106
PHILIP,,SD,HAAKON,44.284312,-101.59179,
"DIXON OIL RECYCLING, INC.",DESMET,SD,KINGSBURY,44.388334,-97.546772,
OVERLOT GRADING,BOX ELDER,SD,PENNINGTON COUNTY,44.108067,-103.150047,SDR10K157
CAMP RIMROCK - PRESBYTERY OF SOUTH D,,SD,PENNINGTON,44.002349,-102.823802,
"SIOUX FALLS, CITY OF - OVERLOOK CAFE",SIOUX FALLS,SD,MINNEHAHA,43.557066,-96.719968,
SOUTH DAKOTA STATE UNIVERSITY,BROOKINGS,SD,BROOKINGS,44.311405,-96.79776,
COCA COLA BUILDING,MITCHELL,SD,DAVISON COUNTY,43.723611,-98.044167,SDR10H638
COUNTRY GROVE ESTATES,,SD,,44.446796,-100.238176,
CASEYS - SIOUX FALLS SD,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.587881,-96.775578,SDR10K244
SHORT STOP,,SD,,44.446796,-100.238176,
NH 0034(190)55,STURGIS,SD,BUTTE COUNTY,44.51454,-103.14694,SDR10P198
P TAPU(29),BOX ELDER,SD,PENNINGTON COUNTY,44.131738,-103.070909,SDR10P201
LONNY'S HEATING & SERVICE,WATERTOWN,SD,CODINGTON,44.9021,-97.12276,
DAKOTA AQUARIUM,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.507033,-96.762145,SDR10J630
TRAIL KING INDUSTRIES,YANKTON,SD,YANKTON,42.8766,-97.33795,
MARR'S BEACH,,SD,,44.446796,-100.238176,
BLACK HILLS CHILDREN'S HOME,,SD,PENNINGTON,44.002349,-102.823802,
USDA USFS R02 BHNF BISMARK LAKE CAMPGROUND,,SD,CUSTER,43.684943,-103.46225,
CIMARRON PARK,,SD,PENNINGTON,44.002349,-102.823802,
BUHLS CLEANERS (FORMER),HURON,SD,BEADLE,44.362777,-98.215826,
DEA - CLANDESTINE DRUG LAB,SIOUX FALLS,SD,MINNEHAHA,43.54348,-96.738753,
UTICA,,SD,YANKTON,43.006607,-97.388339,
IRON LIGHTNING WATER SYSTEM,,SD,,44.446796,-100.238176,
UNITED PARCEL SERVICE - HURON,HURON,SD,BEADLE,44.370838,-98.184118,
