stage_value_display_sortable,data_provider,abbrev,stage_value_display,station_num,meas_value_display_sortable,meas_flagb,wd,meas_flaga,row_color,water_source,gnis_id,detailsLink,contr_area,st,meas_value,modified,cty,station_type,modifiedDate,meas_units,stage_flagb,stage_flaga,stream_mile,symbol_shape,longdecdeg,meas_value_display,drain_area,huc10,location_accuracy,more_information,parameter,utm_y,utm_x,station_name,symbol_color,stage_value,symbol_scale,data_category,county,latdecdeg,stage_units,station_name_display,div,usgs_station_id,meas_date_time,wdid,stage_parameter
null,U.S. Geological Survey,LOUARRCO,null,7377,13.7,null,41,O,null,LOUTSENHIZER ARROYO,00186688,LOUARRCO,null,CO,13.7,/Date(1639016161593)/,43,Stream Gage,/Date(1638946800000)/,cfs,null,null,1.14,Circle,-107.992295,13.7 cfs,null,null,User supplied,https://dwr.state.co.us/Tools/Stations/LOUARRCO?params=DISCHRG,DISCHRG,4282987.0,239621.0,"LOUTSENHIZER ARROYO AT HWY 50 NEAR OLATHE, CO",Blue,null,13,Surface Water,MONTROSE,38.657214,null,"LOUTSENHIZER ARROYO AT HWY 50 NEAR OLATHE, CO<br><font color=""green"">U.S. Geological Survey</font>",4,383926107593001,/Date(1639015200000)/,4101215,null
null,DWR,LOUDITCO,null,3530,0,null,4,O,null,BIG THOMPSON RIVER,00205019,LOUDITCO,null,CO,0,/Date(1639016542300)/,35,Diversion Structure,/Date(1638946800000)/,cfs,null,null,34.57,Circle,-105.179584,0 cfs,null,null,User supplied,https://dwr.state.co.us/Tools/Stations/LOUDITCO?params=DISCHRG,DISCHRG,4475384.0,484768.0,LOUDEN DITCH,Green,null,13,Surface Water,LARIMER,40.428959,null,LOUDEN DITCH,1,null,/Date(1639015200000)/,0400530,null
2.08,DWR,LOUTCNCO,"2.08 ft <sup><span title=""Parameter monitored seasonally"" style=""cursor: help;"">Ssn</span></sup>",3638,null,Ssn,41,O,null,UNCOMPAHGRE RIVER,00185397,LOUTCNCO,null,CO,null,/Date(1639017470093)/,43,Diversion Structure,/Date(1638946800000)/,cfs,null,O,33.05,Circle,-107.861902,"<span title=""Parameter monitored seasonally"" style=""cursor: help;"">Ssn</span>",null,null,User supplied,https://dwr.state.co.us/Tools/Stations/LOUTCNCO?params=DISCHRG,DISCHRG,4258243.0,250210.0,LOUTSENHIZER CANAL,Green,2.08,13,Surface Water,MONTROSE,38.437548,ft,LOUTSENHIZER CANAL,4,null,/Date(1639017000000)/,4100537,GAGE_HT
null,DWR,LOVSKICO,null,8852,1.01,null,7,O,null,CLEAR CREEK,00181805,LOVSKICO,null,CO,1.01,/Date(1639018010267)/,10,Stream Gage,/Date(1638946800000)/,cfs,null,null,62.93,Circle,-105.883078,1.01 cfs,null,null,GPS,https://dwr.state.co.us/Tools/Stations/LOVSKICO?params=DISCHRG,DISCHRG,4393390.8,424277.5,SOUTH FORK CLEAR CREEK AT LOVELAND,Blue,null,13,Surface Water,CLEAR CREEK,39.687007,null,SOUTH FORK CLEAR CREEK AT LOVELAND,1,null,/Date(1639017000000)/,0702000,null
null,DWR,LOWDITCO,null,3056,0,null,64,O,null,SOUTH PLATTE RIVER,00201759,LOWDITCO,null,CO,0,/Date(1639017120730)/,38,Diversion Structure,/Date(1638946800000)/,cfs,null,null,68.1,Circle,-103.185604,0 cfs,null,null,Digitized,https://dwr.state.co.us/Tools/Stations/LOWDITCO?params=DISCHRG,DISCHRG,4500596.0,653421.0,LOWLINE DITCH,Green,null,13,Surface Water,LOGAN,40.641976,null,LOWLINE DITCH,1,null,/Date(1639015200000)/,6400524,null
null,DWR,LPBDITCO,null,3268,0,null,2,O,null,SOUTH PLATTE RIVER,00201759,LPBDITCO,null,CO,0,/Date(1639016524903)/,62,Diversion Structure,/Date(1638946800000)/,cfs,null,null,214.54,Circle,-104.829479,0 cfs,null,null,User supplied,https://dwr.state.co.us/Tools/Stations/LPBDITCO?params=DISCHRG,DISCHRG,4431679.0,514549.0,LUPTON BOTTOM DITCH,Green,null,13,Surface Water,WELD,40.035215,null,LUPTON BOTTOM DITCH,1,null,/Date(1639015200000)/,0200812,null
null,DWR,LPBEASCO,null,3269,1.04,null,2,O,null,SOUTH PLATTE RIVER,00201759,LPBEASCO,null,CO,1.04,/Date(1639016525137)/,62,Diversion Structure,/Date(1638946800000)/,cfs,null,null,204.8,Circle,-104.831942,1.04 cfs,null,null,User supplied,https://dwr.state.co.us/Tools/Stations/LPBEASCO?params=DISCHRG,DISCHRG,4443278.0,514317.0,LUPTON BOTTOM DITCH EAST AUG RET,Green,null,13,Surface Water,WELD,40.139722,null,LUPTON BOTTOM DITCH EAST AUG RET,1,null,/Date(1639015200000)/,0202307,null
null,DWR,LPBWESCO,null,3270,0.12,null,2,O,null,SOUTH PLATTE RIVER,00201759,LPBWESCO,null,CO,0.12,/Date(1639016525370)/,62,Diversion Structure,/Date(1638946800000)/,cfs,null,null,209.01,Circle,-104.839666,0.12 cfs,null,null,Digitized,https://dwr.state.co.us/Tools/Stations/LPBWESCO?params=DISCHRG,DISCHRG,4438287.0,513668.0,LUPTON BOTTOM DITCH WEST AUG RET,Green,null,13,Surface Water,WELD,40.094766,null,LUPTON BOTTOM DITCH WEST AUG RET,1,null,/Date(1639015200000)/,0202917,null
-0.11,DWR,LPCDITCO,-0.11 ft,1646,0,null,33,O,null,LA PLATA RIVER,00897392,LPCDITCO,null,CO,0,/Date(1639018220493)/,34,Diversion Structure,/Date(1638946800000)/,cfs,null,O,34.63,Circle,-108.061806,0 cfs,null,140801,User supplied,https://dwr.state.co.us/Tools/Stations/LPCDITCO?params=DISCHRG,DISCHRG,4135175.0,228697.5,LA PLATA AND CHERRY CREEK DITCH NEAR HESPERUS,Green,-0.11,13,Surface Water,LA PLATA,37.323661,ft,LA PLATA AND CHERRY CREEK DITCH NEAR HESPERUS,7,null,/Date(1639017900000)/,3300508,GAGE_HT
0.05,DWR,LPIRDICO,0.05 ft,3070,0.055,null,33,O,"rgba(255,255,190,0.8)",LA PLATA RIVER,00897392,LPIRDICO,null,CO,0.055,/Date(1639007806867)/,34,Diversion Structure,/Date(1638946800000)/,cfs,null,O,30.5,Circle,-108.04057,0.055 cfs,0,null,User supplied,https://dwr.state.co.us/Tools/Stations/LPIRDICO?params=DISCHRG,"<span style=""color: red;"">DISCHRG</span>",4131255.8,230456.3,LA PLATA IRRIGATION DITCH,Green,0.05,13,Surface Water,LA PLATA,37.288896,ft,LA PLATA IRRIGATION DITCH,7,null,/Date(1639006200000)/,3300501,GAGE_HT
1.45,DWR,LRASMICO,"<span title=""Parameter monitored seasonally"" style=""cursor: help;"">Ssn</span>",3006,1.24,null,40,O,null,LEROUX CREEK,00186289,LRASMICO,null,CO,1.24,/Date(1636127716657)/,15,Stream Gage,/Date(1636092000000)/,cfs,null,O,16.42,Circle,-107.736986,"<span title=""Parameter monitored seasonally"" style=""cursor: help;"">Ssn</span>",null,null,User supplied,https://dwr.state.co.us/Tools/Stations/LRASMICO?params=DISCHRG,"<span style=""color: red;"">DISCHRG</span>",4316264.0,262859.0,LEROUX CREEK ABOVE CARL SMITH RESERVOIR,Blue,1.45,13,Surface Water,DELTA,38.963278,ft,LEROUX CREEK ABOVE CARL SMITH RESERVOIR,4,null,null,4003150,GAGE_HT
null,DWR,LSEDITCO,null,6897,0.1,null,7,O,null,CLEAR CREEK,00181805,LSEDITCO,null,CO,0.1,/Date(1639015909657)/,30,Diversion Structure,/Date(1638946800000)/,cfs,null,null,15.92,Circle,-105.205856,0.1 cfs,null,null,GPS,https://dwr.state.co.us/Tools/Stations/LSEDITCO?params=DISCHRG,DISCHRG,4401701.0,482369.0,LEE STEWART ESKINS DITCH,Green,null,13,Surface Water,JEFFERSON,39.765058,null,LEE STEWART ESKINS DITCH,1,null,/Date(1639015200000)/,0700601,null
null,U.S. Geological Survey,LSRLILCO,null,603,56.7,null,55,O,null,LITTLE SNAKE RIVER,00201744,LSRLILCO,0,CO,56.7,/Date(1639017352747)/,41,Stream Gage,/Date(1638946800000)/,cfs,null,null,9.45,Circle,-108.424336,56.7 cfs,3730,14050003,User supplied,https://dwr.state.co.us/Tools/Stations/LSRLILCO?params=DISCHRG,DISCHRG,4494332.4,210028.2,"LITTLE SNAKE RIVER NEAR LILY, CO",Blue,null,13,Surface Water,MOFFAT,40.549019,null,"LITTLE SNAKE RIVER NEAR LILY, CO<br><font color=""green"">U.S. Geological Survey</font>",6,09260000,/Date(1639016100000)/,5508000,null
null,U.S. Geological Survey,LSRSLACO,null,726,50.2,null,55,O,"rgba(255,255,100,0.9)",LITTLE SNAKE RIVER,00201744,LSRSLACO,0,CO,50.2,/Date(1638885950927)/,54,Stream Gage,/Date(1638860400000)/,cfs,null,null,152.31,Circle,-107.143402,50.2 cfs,285,14050003,User supplied,https://dwr.state.co.us/Tools/Stations/LSRSLACO?params=DISCHRG,"<span style=""color: red;"">DISCHRG</span>",4540904.2,319730.2,"LITTLE SNAKE RIVER NEAR SLATER, CO",Blue,null,13,Surface Water,ROUTT,40.999414,null,"LITTLE SNAKE RIVER NEAR SLATER, CO<br><font color=""green"">U.S. Geological Survey</font>",6,09253000,/Date(1638884700000)/,5508001,null
1,DWR,LTCANYCO,1.00 ft,1647,0.841,null,4,O,null,LITTLE THOMPSON RIVER,00177961,LTCANYCO,null,CO,0.841,/Date(1639017800220)/,7,Stream Gage,/Date(1638946800000)/,cfs,null,O,28.04,Circle,-105.206401,0.841 cfs,null,10190006,User supplied,https://dwr.state.co.us/Tools/Stations/LTCANYCO?params=DISCHRG,DISCHRG,4456418.0,482449.4,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,Blue,1,13,Surface Water,BOULDER,40.258045,ft,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,1,null,/Date(1639017000000)/,0403111,GAGE_HT
null,DWR,LTCDITCO,null,7663,0,null,3,O,null,CACHE LA POUDRE RIVER,00205018,LTCDITCO,null,CO,0,/Date(1639016553223)/,35,Diversion Structure,/Date(1638946800000)/,cfs,null,null,49.98,Circle,-105.145948,0 cfs,null,null,User supplied,https://dwr.state.co.us/Tools/Stations/LTCDITCO?params=DISCHRG,DISCHRG,4497693.0,487658.0,LITTLE CACHE LA POUDRE DITCH,Green,null,13,Surface Water,LARIMER,40.629988,null,LITTLE CACHE LA POUDRE DITCH,1,null,/Date(1639015200000)/,0300915,null
-0.09,DWR,LUARMOCO,null,1003,0,null,19,O,"rgba(255,205,0,0.7)",LUNING ARROYO,00194590,LUARMOCO,null,CO,0,/Date(1633153879880)/,36,Stream Gage,/Date(1633068000000)/,cfs,null,O,7.63,Circle,-104.015528,null,86,11020010,User supplied,https://dwr.state.co.us/Tools/Stations/LUARMOCO?params=DISCHRG,"<span style=""color: red;"">DISCHRG</span>",4129102.4,587245.9,"LUNING ARROYO NEAR MODEL, CO.",Blue,-0.09,13,Surface Water,LAS ANIMAS,37.304464,ft,"LUNING ARROYO NEAR MODEL, CO.",2,07126100,null,1909502,GAGE_HT
null,DWR,LVMPCRCO,null,3500,0.52,null,16,O,null,CUCHARAS RIVER,00192808,LVMPCRCO,null,CO,0.52,/Date(1639017320040)/,28,Diversion Structure,/Date(1638946800000)/,cfs,null,null,62.93,Circle,-105.024572,0.52 cfs,null,null,User supplied,https://dwr.state.co.us/Tools/Stations/LVMPCRCO?params=DISCHRG,DISCHRG,4146630.0,497828.0,"LA VETA MUNICIPAL PIPELINE AT CUCHARAS RIVER, CO",Green,null,13,Surface Water,HUERFANO,37.466551,null,"LA VETA MUNICIPAL PIPELINE AT CUCHARAS RIVER, CO",2,null,/Date(1639017000000)/,1600585,null
null,U.S. Geological Survey,LVNGEOCO,null,2126,2.33,null,7,O,"rgba(255,205,0,0.7)",LEAVENWORTH CREEK,00181822,LVNGEOCO,0,CO,2.33,/Date(1637259678857)/,10,Stream Gage,/Date(1637218800000)/,cfs,null,null,0.07,Circle,-105.700292,null,12,10190004,User supplied,https://dwr.state.co.us/Tools/Stations/LVNGEOCO?params=DISCHRG,"<span style=""color: red;"">DISCHRG</span>",4393275.8,439952.0,"LEAVENWORTH CREEK AT MOUTH NEAR GEORGETOWN, CO",Blue,null,13,Surface Water,CLEAR CREEK,39.687218,null,"LEAVENWORTH CREEK AT MOUTH NEAR GEORGETOWN, CO<br><font color=""green"">U.S. Geological Survey</font>",1,06714800,null,0702346,null
0.97,DWR,LVRET1CO,0.97 ft,7792,2.79,null,16,O,null,CUCHARAS CREEK,00192938,LVRET1CO,null,CO,2.79,/Date(1639017350123)/,28,Stream Gage,/Date(1638946800000)/,cfs,null,O,0.0,Circle,-104.712181,2.79 cfs,null,null,User supplied,https://dwr.state.co.us/Tools/Stations/LVRET1CO?params=DISCHRG,DISCHRG,4167103.0,525390.0,LA VETA #1 RETURN FLOW,Blue,0.97,13,Surface Water,HUERFANO,37.650737,ft,LA VETA #1 RETURN FLOW,2,null,/Date(1639017000000)/,1609504,GAGE_HT
null,DWR,LVRET2CO,null,7793,0,null,16,O,null,CUCHARAS CREEK,00192938,LVRET2CO,null,CO,0,/Date(1639017350060)/,28,Stream Gage,/Date(1638946800000)/,cfs,null,null,0.0,Circle,-104.695021,0 cfs,null,null,User supplied,https://dwr.state.co.us/Tools/Stations/LVRET2CO?params=DISCHRG,DISCHRG,4168266.0,526900.0,LA VETA #2 RETURN FLOW,Blue,null,13,Surface Water,HUERFANO,37.661177,null,LA VETA #2 RETURN FLOW,2,null,/Date(1639017000000)/,1609505,null
null,U.S. Geological Survey,LYTCARCO,null,2453,0.1,null,10,O,null,TURKEY CREEK,00193691,LYTCARCO,0,CO,0.1,/Date(1639018577403)/,21,Diversion Structure,/Date(1638946800000)/,cfs,null,null,31.96,Circle,-104.868324,0.1 cfs,0,11020002,User supplied,https://dwr.state.co.us/Tools/Stations/LYTCARCO?params=DISCHRG,DISCHRG,4272983.1,511466.3,"LYTLE DITCH AT FT. CARSON, CO",Green,null,13,Surface Water,EL PASO,38.605279,null,"LYTLE DITCH AT FT. CARSON, CO<br><font color=""green"">U.S. Geological Survey</font>",2,383619104520401,/Date(1639017900000)/,1000895,null
null,DWR,MAHDITCO,null,7666,0.96,null,7,O,null,RALSTON CREEK,00181545,MAHDITCO,null,CO,0.96,/Date(1639015669583)/,30,Diversion Structure,/Date(1638946800000)/,cfs,null,null,0.93,Circle,-105.067915,0.96 cfs,null,null,GPS,https://dwr.state.co.us/Tools/Stations/MAHDITCO?params=DISCHRG,DISCHRG,4405874.0,494187.0,MANHART DITCH,Green,null,13,Surface Water,JEFFERSON,39.80282,null,MANHART DITCH,1,null,/Date(1639015200000)/,0700614,null
0.19,DWR,MAJVILCO,0.19 ft,2319,1.08,null,25,O,null,MAJOR CREEK,00192104,MAJVILCO,null,CO,1.08,/Date(1639017861477)/,55,Stream Gage,/Date(1638946800000)/,cfs,null,O,0.91,Circle,-105.809609,1.08 cfs,null,13010003,User supplied,https://dwr.state.co.us/Tools/Stations/MAJVILCO?params=DISCHRG,DISCHRG,4223586.0,429070.8,MAJOR CREEK NEAR VILLA GROVE,Blue,0.19,13,Surface Water,SAGUACHE,38.157382,ft,MAJOR CREEK NEAR VILLA GROVE,3,null,/Date(1639017000000)/,2502010,GAGE_HT
3.08,DWR,MANCHICO,3.08 ft,7801,1.5,null,34,O,null,MANCOS RIVER,00902295,MANCHICO,null,CO,1.5,/Date(1639017440063)/,42,Stream Gage,/Date(1638946800000)/,cfs,null,O,76.21,Circle,-108.329645,1.5 cfs,null,null,GPS,https://dwr.state.co.us/Tools/Stations/MANCHICO?params=DISCHRG,DISCHRG,4136337.6,204970.6,MANCOS RIVER AT CJ's BRIDGE NEAR MANCOS,Blue,3.08,13,Surface Water,MONTEZUMA,37.326898,ft,MANCOS RIVER AT CJ's BRIDGE NEAR MANCOS,7,null,/Date(1639017000000)/,3402201,GAGE_HT
1.62,DWR,MANDCNCO,"1.62 ft <sup><span title=""Parameter monitored seasonally"" style=""cursor: help;"">Ssn</span></sup>",3639,null,Ssn,41,O,null,UNCOMPAHGRE RIVER,00185397,MANDCNCO,null,CO,null,/Date(1639017380207)/,43,Diversion Structure,/Date(1638946800000)/,cfs,null,O,38.24,Circle,-107.826349,"<span title=""Parameter monitored seasonally"" style=""cursor: help;"">Ssn</span>",null,null,User supplied,https://dwr.state.co.us/Tools/Stations/MANDCNCO?params=DISCHRG,DISCHRG,4253366.0,253167.0,MONTROSE & DELTA CANAL,Green,1.62,13,Surface Water,MONTROSE,38.394471,ft,MONTROSE & DELTA CANAL,4,null,/Date(1639017000000)/,4100545,GAGE_HT
0.19,DWR,MANDITCO,0.19 ft,2320,1.57,null,22,O,null,CONEJOS RIVER,00192925,MANDITCO,null,CO,1.57,/Date(1639017230167)/,11,Diversion Structure,/Date(1638946800000)/,cfs,null,O,30.2,Circle,-106.005408,1.57 cfs,null,13010005,User supplied,https://dwr.state.co.us/Tools/Stations/MANDITCO?params=DISCHRG,DISCHRG,4107036.0,410666.4,MANASSA DITCH NEAR CONEJOS,Green,0.19,13,Surface Water,CONEJOS,37.105391,ft,MANASSA DITCH NEAR CONEJOS,3,null,/Date(1639017000000)/,2200593,GAGE_HT
1.28,DWR,MANJACCO,1.28 ft,2874,1.46,null,34,O,null,WEST MANCOS RIVER,00201752,MANJACCO,null,CO,1.46,/Date(1639018160370)/,42,Stream Gage,/Date(1638946800000)/,cfs,null,O,6.15,Circle,-108.23657,1.46 cfs,0,null,GPS,https://dwr.state.co.us/Tools/Stations/MANJACCO?params=DISCHRG,DISCHRG,4147661.0,213619.0,WEST MANCOS RIVER BELOW JACKSON GULCH RESERVOIR INLET CANA,Blue,1.28,13,Surface Water,MONTEZUMA,37.431504,ft,WEST MANCOS RIVER BELOW JACKSON GULCH RESERVOIR INLET CANA,7,null,/Date(1639017900000)/,3402204,GAGE_HT
3.23,DWR,MANMANCO,3.23 ft,1649,1.29,null,34,O,null,MANCOS RIVER,00902295,MANMANCO,null,CO,1.29,/Date(1639015939693)/,42,Stream Gage,/Date(1638946800000)/,cfs,null,O,81.07,Circle,-108.259189,1.29 cfs,null,14080107,GPS,https://dwr.state.co.us/Tools/Stations/MANMANCO?params=DISCHRG,DISCHRG,4139139.8,211319.9,MANCOS RIVER NEAR MANCOS,Blue,3.23,13,Surface Water,MONTEZUMA,37.354108,ft,MANCOS RIVER NEAR MANCOS,7,null,/Date(1639015200000)/,3402202,GAGE_HT
null,U.S. Geological Survey,MANTOWCO,null,1565,1.19,null,34,O,null,MANCOS RIVER,00902295,MANTOWCO,0,CO,1.19,/Date(1639015559267)/,42,Stream Gage,/Date(1638946800000)/,cfs,null,null,21.53,Circle,-108.741493,1.19 cfs,526,14080107,GPS,https://dwr.state.co.us/Tools/Stations/MANTOWCO?params=DISCHRG,DISCHRG,4104472.2,167151.8,"MANCOS RIVER NEAR TOWAOC, CO.",Blue,null,13,Surface Water,MONTEZUMA,37.027498,null,"MANCOS RIVER NEAR TOWAOC, CO.<br><font color=""green"">U.S. Geological Survey</font>",7,09371000,/Date(1639014300000)/,3402203,null
-0.04,DWR,MARDITCO,-0.04 ft,8522,0,null,79,O,null,HUERFANO RIVER,00201778,MARDITCO,null,CO,0,/Date(1639018250710)/,28,Diversion Structure,/Date(1638946800000)/,cfs,null,O,70.48,Circle,-105.005866,0 cfs,null,null,GPS,https://dwr.state.co.us/Tools/Stations/MARDITCO?params=DISCHRG,DISCHRG,4175651.0,499483.6,MARTIN DITCH (SPANISH PEAKS JV),Green,-0.04,13,Surface Water,HUERFANO,37.728134,ft,MARTIN DITCH (SPANISH PEAKS JV),2,null,/Date(1639017900000)/,7900538,GAGE_HT
null,DWR,MAREXFCO,null,3575,0.23,null,4,O,null,BIG THOMPSON RIVER,00205019,MAREXFCO,null,CO,0.23,/Date(1639016545380)/,35,Diversion Structure,/Date(1638946800000)/,cfs,null,null,null,Circle,-105.111218,0.23 cfs,null,null,User supplied,https://dwr.state.co.us/Tools/Stations/MAREXFCO?params=DISCHRG,DISCHRG,4471390.0,490562.0,MARIANO EXCHANGE FLUME,Green,null,13,Surface Water,LARIMER,40.393062,null,MARIANO EXCHANGE FLUME,1,null,/Date(1639015200000)/,0402904,null
8033.09,DWR,MARYLACO,8033.09 ft,1958,655,null,4,O,null,FISH CREEK,00177920,MARYLACO,null,CO,655,/Date(1639015969647)/,35,Storage Structure,/Date(1638946800000)/,ACFT,null,O,null,Triangle,-105.534215,655 ACFT,null,10190006,User supplied,https://dwr.state.co.us/Tools/Stations/MARYLACO?params=STORAGE,STORAGE,4466083.0,454630.3,MARY'S LAKE AT ESTES PARK,Blue,8033.09,13,Surface Water,LARIMER,40.34407,ft,MARY'S LAKE AT ESTES PARK,1,null,/Date(1639015200000)/,0403382,ELEV
null,DWR,MAYVBYCO,null,9676,0,null,67,O,null,ARKANSAS RIVER,00078956,MAYVBYCO,null,CO,0,/Date(1639016390100)/,50,Diversion Structure,/Date(1638946800000)/,cfs,null,null,null,Circle,-102.610344,0 cfs,null,null,GPS,https://dwr.state.co.us/Tools/Stations/MAYVBYCO?params=DISCHRG,DISCHRG,4224253.0,709416.0,MAY VALLEY BYPASS,Green,null,13,Surface Water,PROWERS,38.141867,null,MAY VALLEY BYPASS,2,null,/Date(1639016100000)/,6700589,null
null,DWR,MAYVINCO,null,9675,2.44,null,67,O,null,MARKHAM ARROYO,00195569,MAYVINCO,null,CO,2.44,/Date(1639016390087)/,50,Diversion Structure,/Date(1638946800000)/,cfs,null,null,2.02,Circle,-102.609498,2.44 cfs,null,null,Digitized,https://dwr.state.co.us/Tools/Stations/MAYVINCO?params=DISCHRG,DISCHRG,4224841.0,709475.0,MAY VALLEY INLET,Green,null,13,Surface Water,PROWERS,38.147148,null,MAY VALLEY INLET,2,null,/Date(1639016100000)/,6700520,null
null,DWR,MCBDITCO,null,7555,0,null,9,O,null,BEAR CREEK,00182308,MCBDITCO,null,CO,0,/Date(1639015909580)/,16,Diversion Structure,/Date(1638946800000)/,cfs,null,null,1.81,Circle,-105.042043,0 cfs,null,null,Digitized,https://dwr.state.co.us/Tools/Stations/MCBDITCO?params=DISCHRG,DISCHRG,4389191.0,496394.0,MCBROOM DITCH,Green,null,13,Surface Water,DENVER,39.652514,null,MCBROOM DITCH,1,null,/Date(1639015200000)/,0900816,null
null,U.S. Geological Survey,MCCDIVCO,null,898,0,null,36,O,"rgba(255,255,100,0.9)",MCCULLOUGH GULCH CREEK,00179671,MCCDIVCO,0,CO,0,/Date(1638465097603)/,59,Diversion Structure,/Date(1638428400000)/,cfs,null,null,1.65,Circle,-106.071142,0 cfs,0,14010002,User supplied,https://dwr.state.co.us/Tools/Stations/MCCDIVCO?params=DISCHRG,"<span style=""color: red;"">DISCHRG</span>",4359585.3,407747.1,"MCCULLOUGH-SP-CRYS-DIVERSION NEAR HOOSIER PASS, CO",Green,null,13,Surface Water,SUMMIT,39.380825,null,"MCCULLOUGH-SP-CRYS-DIVERSION NEAR HOOSIER PASS, CO<br><font color=""green"">U.S. Geological Survey</font>",5,09044800,/Date(1638464400000)/,3604690,null
null,U.S. Geological Survey,MCELMSCO,null,1361,13.2,null,32,O,null,MCELMO CREEK,00201753,MCELMSCO,0,CO,13.2,/Date(1639017959463)/,42,Stream Gage,/Date(1638946800000)/,cfs,null,null,2.44,Circle,-109.015683,13.2 cfs,346,14080202,GPS,https://dwr.state.co.us/Tools/Stations/MCELMSCO?params=DISCHRG,DISCHRG,4138401.5,144146.5,MCELMO CREEK NEAR COLORADO-UTAH STATE LINE,Blue,null,13,Surface Water,MONTEZUMA,37.324169,null,"MCELMO CREEK NEAR COLORADO-UTAH STATE LINE<br><font color=""green"">U.S. Geological Survey</font>",7,09372000,/Date(1639017000000)/,3202201,null
null,U.S. Geological Survey,MCELMZCO,null,1360,19.6,null,32,O,"rgba(255,255,100,0.9)",MCELMO CREEK,00201753,MCELMZCO,0,CO,19.6,/Date(1638201094840)/,42,Stream Gage,/Date(1638169200000)/,cfs,null,null,27.44,Circle,-108.700658,19.6 cfs,234,14080202,GPS,https://dwr.state.co.us/Tools/Stations/MCELMZCO?params=DISCHRG,"<span style=""color: red;"">DISCHRG</span>",4137537.1,172083.5,"MCELMO CREEK ABOVE TRAIL CANYON NEAR CORTEZ, CO",Blue,null,13,Surface Water,MONTEZUMA,37.326665,null,"MCELMO CREEK ABOVE TRAIL CANYON NEAR CORTEZ, CO<br><font color=""green"">U.S. Geological Survey</font>",7,09371520,/Date(1638199800000)/,3202200,null
0.48,DWR,MCHJEFCO,"<span title=""Parameter monitored seasonally"" style=""cursor: help;"">Ssn</span>",855,8.870000000000001,null,23,O,null,MICHIGAN CREEK,00183140,MCHJEFCO,0,CO,8.870000000000001,/Date(1633024229913)/,47,Stream Gage,/Date(1632981600000)/,cfs,null,O,12.41,Circle,-105.841418,"<span title=""Parameter monitored seasonally"" style=""cursor: help;"">Ssn</span>",23,10190001,User supplied,https://dwr.state.co.us/Tools/Stations/MCHJEFCO?params=DISCHRG,"<span style=""color: red;"">DISCHRG</span>",4356940.3,427510.5,"MICHIGAN CREEK ABOVE JEFFERSON, CO.",Blue,0.48,13,Surface Water,PARK,39.35888,ft,"MICHIGAN CREEK ABOVE JEFFERSON, CO.",1,06697450,null,2302907,GAGE_HT
null,DWR,MCLNINCO,null,7794,1.47,null,8,O,null,DAD CLARK GULCH,00185014,MCLNINCO,null,CO,1.47,/Date(1639015909547)/,18,Stream Gage,/Date(1638946800000)/,cfs,null,null,1.63,Circle,-104.998799,1.47 cfs,null,null,GPS,https://dwr.state.co.us/Tools/Stations/MCLNINCO?params=DISCHRG,DISCHRG,4379197.0,500104.0,MCLELLAN RESERVOIR (INFLOW FROM DAD CLARK GULCH),Blue,null,13,Surface Water,DOUGLAS,39.562472,null,MCLELLAN RESERVOIR (INFLOW FROM DAD CLARK GULCH),1,null,/Date(1639015200000)/,0803832,null
null,DWR,MCLTOECO,null,7795,0.14,null,8,O,null,DAD CLARK GULCH,00185014,MCLTOECO,null,CO,0.14,/Date(1639015909547)/,3,Diversion Structure,/Date(1638946800000)/,cfs,null,null,1.03,Circle,-105.024716,0.14 cfs,null,null,Digitized,https://dwr.state.co.us/Tools/Stations/MCLTOECO?params=DISCHRG,DISCHRG,4380213.0,497878.0,MCLELLAN RESERVOIR TOE DRAIN,Green,null,13,Surface Water,ARAPAHOE,39.571624,null,MCLELLAN RESERVOIR TOE DRAIN,1,null,/Date(1639015200000)/,0802054,null
6859.52,DWR,MCPRESCO,null,7923,161980,null,71,O,"rgba(255,205,0,0.7)",DOLORES RIVER,01440517,MCPRESCO,null,CO,161980,/Date(1637619130520)/,42,Storage Structure,/Date(1637564400000)/,ACFT,null,O,161.84,Triangle,-108.570735,null,null,null,User supplied,https://dwr.state.co.us/Tools/Stations/MCPRESCO?params=STORAGE,"<span style=""color: red;"">STORAGE</span>",4164748.0,184650.2,MCPHEE RESERVOIR,Blue,6859.52,13,Surface Water,MONTEZUMA,37.57581,ft,MCPHEE RESERVOIR,7,null,null,7103614,ELEV
-0.02,DWR,MCRAUGCO,-0.02 ft,5937,0,null,10,O,null,FOUNTAIN CREEK,00193719,MCRAUGCO,null,CO,0,/Date(1639017200040)/,21,Diversion Structure,/Date(1638946800000)/,cfs,null,O,43.96,Circle,-104.705996,0 cfs,null,null,GPS,https://dwr.state.co.us/Tools/Stations/MCRAUGCO?params=DISCHRG,DISCHRG,4287701.0,525552.6,MCRAE AUGMENTATION STATION (FMIC) BELOW BIG JOHNSON RESERVOIR,Green,-0.02,13,Surface Water,EL PASO,38.73762,ft,MCRAE AUGMENTATION STATION (FMIC) BELOW BIG JOHNSON RESERVOIR,2,null,/Date(1639017000000)/,1000916,GAGE_HT
